传奇名称,底材名称,传奇来源,判定依据,Wiki匹配,Wiki查询URL,校验日期
Kongming's Stratagem,Ancient Spirit Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Kongming's_Stratagem,2026-09-03
Stormseeker,Ambush Mitts,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Stormseeker,2026-09-03
Replica Atziri's Foible,Paua Amulet,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Atziri's_Foible,2026-09-03
Ahuana's Bite,Sharktooth Arrow Quiver,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ahuana's_Bite,2026-09-03
Storm Secret,Topaz Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Storm_Secret,2026-09-03
Voice of the Storm,Lapis Amulet,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Voice_of_the_Storm,2026-09-03
Call of the Brotherhood,Two-Stone Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Call_of_the_Brotherhood,2026-09-03
Marylene's Fallacy,Lapis Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Marylene's_Fallacy,2026-09-03
Fury Valve,Turquoise Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Fury_Valve,2026-09-03
Emberwake,Ruby Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Emberwake,2026-09-03
Mother's Embrace,Heavy Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Mother's_Embrace,2026-09-03
The Geomantic Gyre,Highborn Staff,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Geomantic_Gyre,2026-09-03
Prospero's Protection,Iron Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Prospero's_Protection,2026-09-03
Jorrhast's Blacksteel,Steelhead,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Jorrhast's_Blacksteel,2026-09-03
Kitava's Thirst,Zealot Helmet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Kitava's_Thirst,2026-09-03
Doomfletch,Royal Bow,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Doomfletch,2026-09-03
Brutus' Lead Sprinkler,Ritual Sceptre,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Brutus'_Lead_Sprinkler,2026-09-03
The Retch,Rustic Sash,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Retch,2026-09-03
Terminus Est,Tiger Sword,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Terminus_Est,2026-09-03
Southbound,Soldier Gloves,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Southbound,2026-09-03
Black Sun Crest,Lacquered Helmet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Black_Sun_Crest,2026-09-03
Replica Ambu's Charge,Crusader Chainmail,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Ambu's_Charge,2026-09-03
Ambu's Charge,Crusader Chainmail,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ambu's_Charge,2026-09-03
Vaal Caress,Bronzescale Gauntlets,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Vaal_Caress,2026-09-03
Pyroshock Clasp,Leather Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Pyroshock_Clasp,2026-09-03
Circle of Nostalgia,Amethyst Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Circle_of_Nostalgia_(Fractured),2026-09-03
Heartbreaker,Royal Skean,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Heartbreaker,2026-09-03
The Embalmer,Carnal Mitts,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Embalmer,2026-09-03
Victario's Charity,Laminated Kite Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Victario's_Charity,2026-09-03
Pragmatism,Colosseum Plate,BOSS掉落,Drops from The King in the Mists in the Crux of Nothingness.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Pragmatism,2026-09-03
Zeel's Amplifier,Polished Spiked Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Zeel's_Amplifier,2026-09-03
The Eternal Apple,Chiming Spirit Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Eternal_Apple,2026-09-03
The Druggery,Cloth Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Druggery,2026-09-03
Demon Stitcher,Satin Gloves,其它掉落,Delve league-specific Uniques can also drop deterministically from certain chests in Delve.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Demon_Stitcher,2026-09-03
Midnight Bargain,Engraved Wand,普通掉落,Wiki drop_enabled=1，且无专属来源说明,按传奇名回退匹配（底材版本不同）,https://www.poewiki.net/wiki/Midnight_Bargain,2026-09-03
The Sundered Will,Fugitive Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Sundered_Will,2026-09-03
Reverberation Rod,Spiraled Wand,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Reverberation_Rod,2026-09-03
Kalisa's Grace,Samite Gloves,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Kalisa's_Grace,2026-09-03
Lightbane Raiment,Ornate Ringmail,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Lightbane_Raiment,2026-09-03
Xoph's Heart,Amber Amulet,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Xoph's_Heart,2026-09-03
The Halcyon,Jade Amulet,其它掉落,"Can be obtained from the Genesis Tree using an Ancient Wombgift, Grasping Coffers in Hive Fortresses or Hive Colony, or as a random drop from It That Was Esh and It That Was Tul.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Halcyon,2026-09-03
Moonbender's Wing,Tomahawk,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Moonbender's_Wing,2026-09-03
The Flawed Refuge,Maple Round Shield,其它掉落,Drops from enemies native to the Viridian Wildwood or Ritual encounters.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Flawed_Refuge,2026-09-03
Doedre's Scorn,Lunaris Circlet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Doedre's_Scorn,2026-09-03
Brinerot Flag,Tarnished Spirit Shield,其它掉落,"Drop from Brinerot Warband monsters, such as from unique strongbox, Kirac's mod, or 16x16px|link=|alt=Shipyard Map Shipyard Map Map Tier: 10 Monster Level: 77 Guild Character : v Travel to this Map by using it in the Templar Laboratory or a personal Map Device. Maps can only be used once. 78x78px|link=|alt=|class=item-icon , etc.",传奇名+底材精确匹配,https://www.poewiki.net/wiki/Brinerot_Flag,2026-09-03
Heartbound Loop,Moonstone Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Heartbound_Loop,2026-09-03
Darkness Enthroned,Stygian Vise,BOSS掉落,Has a chance to drop from Abyssal Depths bosses.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Darkness_Enthroned,2026-09-03
Warped Timepiece,Turquoise Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Warped_Timepiece,2026-09-03
Perquil's Toe,Gold Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Perquil's_Toe,2026-09-03
Advancing Fortress,Gut Ripper,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Advancing_Fortress,2026-09-03
Ornament of the East,Gut Ripper,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ornament_of_the_East,2026-09-03
Replica Bones of Ullr,Silk Slippers,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Bones_of_Ullr,2026-09-03
Steelworm,Broadhead Arrow Quiver,其它掉落,Steelworm can only drop in the Lord's Labyrinth.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Steelworm,2026-09-03
Venopuncture,Iron Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Venopuncture,2026-09-03
Icefang Orbit,Iron Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Icefang_Orbit,2026-09-03
Bloodsoaked Medallion,Amber Amulet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bloodsoaked_Medallion,2026-09-03
The Blood Reaper,Headsman Axe,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Blood_Reaper,2026-09-03
Maligaro's Lens,Compound Spiked Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Maligaro's_Lens,2026-09-03
The Harvest,Jasper Chopper,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Harvest,2026-09-03
Gluttony,Leather Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Gluttony,2026-09-03
Rigwald's Charge,Highland Blade,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Rigwald's_Charge,2026-09-03
Widowmaker,Boot Blade,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Widowmaker,2026-09-03
Maloney's Nightfall,Vile Arrow Quiver,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Maloney's_Nightfall,2026-09-03
The Ascetic,Gold Amulet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Ascetic,2026-09-03
The Highwayman,Gold Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Highwayman,2026-09-03
Call of the Void,Sapphire Ring,BOSS掉落,Drops from Uber Uber Elder.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Call_of_the_Void,2026-09-03
Replica Tempestuous Steel,War Sword,其它掉落,Replicas can be obtained from Curio Displays in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Tempestuous_Steel,2026-09-03
Replica Heatshiver,Leather Hood,其它掉落,Replicas can be obtained from the Curio Display in the final reward rooms of any Grand Heist.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Replica_Heatshiver,2026-09-03
Heatshiver,Leather Hood,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Heatshiver,2026-09-03
The Fracturing Spinner,Blunt Arrow Quiver,其它掉落,Can only be acquired in permanent leagues by combining pieces.,传奇名+底材精确匹配,https://www.poewiki.net/wiki/The_Fracturing_Spinner,2026-09-03
Daresso's Passion,Estoc,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Daresso's_Passion,2026-09-03
El'Abin's Visage,Fencer Helm,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/El'Abin's_Visage,2026-09-03
Bloodbond,Bone Armour,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bloodbond,2026-09-03
Umbilicus Immortalis,Leather Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Umbilicus_Immortalis,2026-09-03
Bisco's Collar,Gold Amulet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bisco's_Collar,2026-09-03
Bisco's Leash,Heavy Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Bisco's_Leash,2026-09-03
Goldwyrm,Nubuck Boots,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Goldwyrm,2026-09-03
Plume of Pursuit,Bone Circlet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Plume_of_Pursuit,2026-09-03
Veruso's Ambition,Shackled Boots,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Veruso's_Ambition,2026-09-03
Cloak of Flame,Scholar's Robe,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Cloak_of_Flame,2026-09-03
Essence Worm,Unset Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Essence_Worm,2026-09-03
Malachai's Artifice,Unset Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Malachai's_Artifice,2026-09-03
Voideye,Unset Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Voideye,2026-09-03
Clayshaper,Rock Breaker,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Clayshaper,2026-09-03
Sentari's Answer,Brass Spirit Shield,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Sentari's_Answer,2026-09-03
Ascent From Flesh,Chain Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Ascent_From_Flesh,2026-09-03
Maligaro's Restraint,Chain Belt,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Maligaro's_Restraint,2026-09-03
Soulbound,Paua Ring,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Soulbound,2026-09-03
Blightwell,Clutching Talisman,其它掉落,"Can drop from Spirit Beasts, or randomly obtained through the Beastcrafting recipe requiring The Black Mórrigan that creates a new Talisman.",按传奇名回退匹配（底材版本不同）,https://www.poewiki.net/wiki/Blightwell,2026-09-03
Chaber Cairn,Great Mallet,其它掉落,Wiki drop_enabled!=1；不属于当前普通掉落池,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Chaber_Cairn,2026-09-03
Chober Chaber,Great Mallet,普通掉落,Wiki drop_enabled=1，且无专属来源说明,传奇名+底材精确匹配,https://www.poewiki.net/wiki/Chober_Chaber,2026-09-03
